taxon	metabolite	spearman_rho	p_value	n_samples	adjusted_correlation_fdr	abs_adjusted_rho	adjusted_direction	covariates_used	taxon_label	metabolite_label
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	C18n_QI742	0.10152657909741829	0.3027517922879757	105	0.5756860019127769	0.10152657909741829	positive	sex_model;antibiotic_model	Propionibacterium	C18n QI742
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI334	0.10145137880986936	0.3031119179691703	105	0.5759036466854208	0.10145137880986936	positive	sex_model;antibiotic_model	Holdemania	C18n QI334
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	HILp_QI3818	0.1014410118183703	0.3031615863192741	105	0.5759036466854208	0.1014410118183703	positive	sex_model;antibiotic_model	Streptococcus	HILp QI3818
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	HILn_QI2276	0.10126477296288615	0.30400676387825415	105	0.5772280326802294	0.10126477296288615	positive	sex_model;antibiotic_model	Oscillibacter	HILn QI2276
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	C18n_QI334	0.10106780012440389	0.3049531972743501	105	0.5787432940973067	0.10106780012440389	positive	sex_model;antibiotic_model	Anaerostipes	C18n QI334
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI1109	-0.10102158098091173	0.3051755540848738	105	0.5787689206366039	0.10102158098091173	negative	sex_model;antibiotic_model	Parasutterella	C18n QI1109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	C18n_QI2320	-0.10100330554441458	0.3052635050639729	105	0.5787689206366039	0.10100330554441458	negative	sex_model;antibiotic_model	Oscillibacter	C18n QI2320
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	C18n_QI8231	0.10092908709926715	0.3056208533851151	105	0.5789431411041952	0.10092908709926715	positive	sex_model;antibiotic_model	Klebsiella	C18n QI8231
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	HILp_QI1233	-0.10091229525191787	0.3057017409817297	105	0.5789431411041952	0.10091229525191787	negative	sex_model;antibiotic_model	Oscillibacter	HILp QI1233
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI903	0.10089174833297555	0.305800736070421	105	0.5789431411041952	0.10089174833297555	positive	sex_model;antibiotic_model	Eggerthella	C18n QI903
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	C18n_QI7605	-0.10049089492549683	0.3077362382284052	105	0.5823247593841728	0.10049089492549683	negative	sex_model;antibiotic_model	Bilophila	C18n QI7605
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI2086	-0.10042530692887484	0.3080536856675432	105	0.5824600162003343	0.10042530692887484	negative	sex_model;antibiotic_model	Porphyromonas	C18n QI2086
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI3682	-0.10040382641198027	0.30815769826337885	105	0.5824600162003343	0.10040382641198027	negative	sex_model;antibiotic_model	Porphyromonas	C18n QI3682
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI11350	0.10038357868546546	0.3082557624198692	105	0.5824600162003343	0.10038357868546546	positive	sex_model;antibiotic_model	Parasutterella	C18n QI11350
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	C18n_QI745	0.10024492335648051	0.3089278469398388	105	0.5834236104534105	0.10024492335648051	positive	sex_model;antibiotic_model	Acidaminococcus	C18n QI745
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	C18n_QI3745	-0.10021666890763761	0.3090649177427554	105	0.5834236104534105	0.10021666890763761	negative	sex_model;antibiotic_model	Lactobacillus	C18n QI3745
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	HILp_QI3032	-0.10015654319990012	0.3093567373894381	105	0.5836658997567742	0.10015654319990012	negative	sex_model;antibiotic_model	Acidaminococcus	HILp QI3032
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	HILp_QI3606	-0.10012856617594901	0.30949258479410485	105	0.5836658997567742	0.10012856617594901	negative	sex_model;antibiotic_model	Odoribacter	HILp QI3606
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI11349	0.10007256894049346	0.30976460594899596	105	0.5838965506046806	0.10007256894049346	positive	sex_model;antibiotic_model	Holdemania	C18n QI11349
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	HILp_QI376	0.09999999999999999	0.3101173599046844	105	0.5842790838783909	0.09999999999999999	positive	sex_model;antibiotic_model	Oscillibacter	HILp QI376
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI1309	0.09996889902550278	0.3102686201483509	105	0.5842818052045237	0.09996889902550278	positive	sex_model;antibiotic_model	Porphyromonas	C18n QI1309
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	C18n_QI2086	-0.09984993740946196	0.3108476352800382	105	0.5846901777267478	0.09984993740946196	negative	sex_model;antibiotic_model	Barnesiella	C18n QI2086
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI1030	0.09983903669717045	0.3109007268127996	105	0.5846901777267478	0.09983903669717045	positive	sex_model;antibiotic_model	Eggerthella	C18n QI1030
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C18n_QI3278	0.09983195151467675	0.31093523810391666	105	0.5846901777267478	0.09983195151467675	positive	sex_model;antibiotic_model	Eubacterium	C18n QI3278
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	C18n_QI1309	0.09979266017001864	0.31112666793377003	105	0.584768195152628	0.09979266017001864	positive	sex_model;antibiotic_model	Acidaminococcus	C18n QI1309
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	C18n_QI709	0.09962678830603358	0.3119356499077255	105	0.5860062787283861	0.09962678830603358	positive	sex_model;antibiotic_model	Oscillibacter	C18n QI709
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	HILp_QI2095	0.09958532034003731	0.31213810867065905	105	0.5861042964928119	0.09958532034003731	positive	sex_model;antibiotic_model	Roseburia	HILp QI2095
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	C18n_QI1309	-0.09953348538254198	0.31239130208762256	105	0.5862974389517459	0.09953348538254198	negative	sex_model;antibiotic_model	Prevotella	C18n QI1309
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	C18n_QI7436	0.09943127468768855	0.3128909517513034	105	0.5869527233429934	0.09943127468768855	positive	sex_model;antibiotic_model	Oscillibacter	C18n QI7436
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	C18n_QI3702	-0.0993944344197219	0.3130711698273138	105	0.5870084434262134	0.0993944344197219	negative	sex_model;antibiotic_model	Acidaminococcus	C18n QI3702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	HILn_QI1594	0.09929504457806343	0.3135577085948883	105	0.5876381852571189	0.09929504457806343	positive	sex_model;antibiotic_model	Eubacterium	HILn QI1594
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C8p_QI21618	-0.09923426814729894	0.31385546625991495	105	0.5877026578087032	0.09923426814729894	negative	sex_model;antibiotic_model	Parasutterella	C8p QI21618
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	C18n_QI709	0.09919137466307276	0.3140657215660923	105	0.5877026578087032	0.09919137466307276	positive	sex_model;antibiotic_model	Coprococcus	C18n QI709
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	C18n_QI4641	0.09918154663641035	0.31411390944476897	105	0.5877026578087032	0.09918154663641035	positive	sex_model;antibiotic_model	Bilophila	C18n QI4641
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	C18n_QI3804	-0.09916039110075159	0.3142176535842078	105	0.5877026578087032	0.09916039110075159	negative	sex_model;antibiotic_model	Sutterella	C18n QI3804
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	C8p_QI7970	0.0991343114700868	0.31434557543306535	105	0.5877026578087032	0.0991343114700868	positive	sex_model;antibiotic_model	Bifidobacterium	C8p QI7970
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	C18n_QI2042	0.09904725077302133	0.3147728566709162	105	0.5878557395398677	0.09904725077302133	positive	sex_model;antibiotic_model	Blautia	C18n QI2042
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	C8p_QI10300	0.09903586979058676	0.3148287406654021	105	0.5878557395398677	0.09903586979058676	positive	sex_model;antibiotic_model	Dorea	C8p QI10300
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI1784	0.09902550279908769	0.31487965125609835	105	0.5878557395398677	0.09902550279908769	positive	sex_model;antibiotic_model	Eggerthella	C18n QI1784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	HILn_QI26736	-0.09887680209678715	0.3156104826164756	105	0.5889382211503612	0.09887680209678715	negative	sex_model;antibiotic_model	Blautia	HILn QI26736
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	C18n_QI10930	0.0987455940286129	0.3162562523916684	105	0.5894029529164847	0.0987455940286129	positive	sex_model;antibiotic_model	Escherichia	C18n QI10930
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	C18n_QI851	-0.0987455940286129	0.3162562523916688	105	0.5894029529164847	0.0987455940286129	negative	sex_model;antibiotic_model	Barnesiella	C18n QI851
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	C18n_QI2823	-0.0987340889213758	0.31631291806518014	105	0.5894029529164847	0.0987340889213758	negative	sex_model;antibiotic_model	Bifidobacterium	C18n QI2823
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI1722	0.09865273279597846	0.31671380570618674	105	0.5898681195100899	0.09865273279597846	positive	sex_model;antibiotic_model	Parasutterella	C18n QI1722
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	C18n_QI8934	0.09856935517312874	0.3171249950440343	105	0.5901642045542175	0.09856935517312874	positive	sex_model;antibiotic_model	Escherichia	C18n QI8934
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	C18n_QI4641	-0.09855913341622578	0.3171754289091384	105	0.5901642045542175	0.09855913341622578	negative	sex_model;antibiotic_model	Blautia	C18n QI4641
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C18n_QI2823	0.0985006136716931	0.3174642634680644	105	0.5904199463640682	0.0985006136716931	positive	sex_model;antibiotic_model	Eubacterium	C18n QI2823
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI762	-0.09839712398592772	0.31797547092325207	105	0.5910888163015648	0.09839712398592772	negative	sex_model;antibiotic_model	Holdemania	C18n QI762
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	HILp_QI3032	-0.09835266797820644	0.3181952331326115	105	0.5911455665148163	0.09835266797820644	negative	sex_model;antibiotic_model	Blautia	HILp QI3032
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	HILn_QI31979	-0.09828035300888727	0.3185529217197027	105	0.5911455665148163	0.09828035300888727	negative	sex_model;antibiotic_model	Eggerthella	HILn QI31979
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	HILp_QI2044	0.0982687124196558	0.3186105233266144	105	0.5911455665148163	0.0982687124196558	positive	sex_model;antibiotic_model	Collinsella	HILp QI2044
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	C18n_QI8008	0.0982683528366803	0.3186123027728574	105	0.5911455665148163	0.0982683528366803	positive	sex_model;antibiotic_model	Dialister	C18n QI8008
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	C18n_QI11350	-0.09822724445365953	0.3188157755810725	105	0.5912418092088363	0.09822724445365953	negative	sex_model;antibiotic_model	Paraprevotella	C18n QI11350
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	C18n_QI7515	-0.09818577648766327	0.3190211131170415	105	0.5913414168994591	0.09818577648766327	negative	sex_model;antibiotic_model	Subdoligranulum	C18n QI7515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	HILp_QI15737	0.09805102555414992	0.3196889500983653	105	0.5919114583218599	0.09805102555414992	positive	sex_model;antibiotic_model	Anaerostipes	HILp QI15737
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	HILn_QI1594	0.0980199046236782	0.3198433160497174	105	0.5919114583218599	0.0980199046236782	positive	sex_model;antibiotic_model	Bacteroides	HILn QI1594
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	C18n_QI8008	-0.09800356253738983	0.31992439525211486	105	0.5919114583218599	0.09800356253738983	negative	sex_model;antibiotic_model	Propionibacterium	C18n QI8008
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	C18n_QI2402	0.09800127778239658	0.3199357318314053	105	0.5919114583218599	0.09800127778239658	positive	sex_model;antibiotic_model	Coprobacillus	C18n QI2402
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	C18n_QI736	0.09794733568318473	0.3202034588765779	105	0.5921258841245395	0.09794733568318473	positive	sex_model;antibiotic_model	Oscillibacter	C18n QI736
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	C18n_QI7560	0.09776186441654505	0.3211250963848823	105	0.5933220556382351	0.09776186441654505	positive	sex_model;antibiotic_model	Roseburia	C18n QI7560
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI1722	-0.09775593689593619	0.3211545793467473	105	0.5933220556382351	0.09775593689593619	negative	sex_model;antibiotic_model	Porphyromonas	C18n QI1722
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	HILp_QI2095	-0.09763632593821271	0.321749885911589	105	0.5941404143253775	0.09763632593821271	negative	sex_model;antibiotic_model	Alistipes	HILp QI2095
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	C8p_QI21618	0.09759600323248015	0.32195073284851594	105	0.5942299375812646	0.09759600323248015	positive	sex_model;antibiotic_model	Prevotella	C8p QI21618
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	C18n_QI709	-0.09753265602322206	0.3222664273771845	105	0.5945312520203497	0.09753265602322206	negative	sex_model;antibiotic_model	Bilophila	C18n QI709
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	C18n_QI1579	0.09730458221024257	0.32340469419035744	105	0.59609176420708	0.09730458221024257	positive	sex_model;antibiotic_model	Coprobacillus	C18n QI1579
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI742	0.09730192056763193	0.323417993092867	105	0.59609176420708	0.09730192056763193	positive	sex_model;antibiotic_model	Eggerthella	C18n QI742
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	C18n_QI11958	0.0972409350736844	0.3237228034418801	105	0.5963717210313332	0.0972409350736844	positive	sex_model;antibiotic_model	Parabacteroides	C18n QI11958
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	C18n_QI8815	-0.09700393945676963	0.324909076695713	105	0.598023494624046	0.09700393945676963	negative	sex_model;antibiotic_model	Subdoligranulum	C18n QI8815
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	HILp_QI3766	0.0969832054737715	0.32501299235697256	105	0.598023494624046	0.0969832054737715	positive	sex_model;antibiotic_model	Parasutterella	HILp QI3766
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	HILp_QI15738	0.09696994997932139	0.3250794381033276	105	0.598023494624046	0.09696994997932139	positive	sex_model;antibiotic_model	Roseburia	HILp QI15738
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	C18n_QI742	0.0969390664607791	0.32523428153357514	105	0.598026260245612	0.0969390664607791	positive	sex_model;antibiotic_model	Dialister	C18n QI742
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	HILp_QI1232	-0.0968608844255489	0.3256264810297439	105	0.5984652573119704	0.0968608844255489	negative	sex_model;antibiotic_model	Odoribacter	HILp QI1232
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	C18n_QI709	-0.09680696661828736	0.32589713573577295	105	0.5986805602305767	0.09680696661828736	negative	sex_model;antibiotic_model	Lactobacillus	C18n QI709
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	C18n_QI11349	0.09674476466929295	0.3262095538603752	105	0.598972344658881	0.09674476466929295	positive	sex_model;antibiotic_model	Collinsella	C18n QI11349
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI3804	0.09653245636566647	0.32727734651305773	105	0.600650188894553	0.09653245636566647	positive	sex_model;antibiotic_model	Parasutterella	C18n QI3804
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	C18n_QI744	-0.09649670716163933	0.32745736482645693	105	0.6006978940842813	0.09649670716163933	negative	sex_model;antibiotic_model	Barnesiella	C18n QI744
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	C18n_QI1109	-0.09645302634592465	0.3276774094341047	105	0.6008189453657774	0.09645302634592465	negative	sex_model;antibiotic_model	Bacteroides	C18n QI1109
